id,title,ingredients,directions,link,source,NER
609178,Mexican Hot Dish,"[""1 lb. ground meat"", ""1 large onion, chopped"", ""1 can mushroom soup"", ""1 small can taco sauce"", ""1 c .milk"", ""1 pkg. corn tortillas"", ""1/2 lb. cheese, grated"", ""little hot sauce""]","[""Fry meat and onions; drain."", ""Mix soup, taco sauce, hot sauce and milk."", ""Add to meat."", ""In a large casserole place broken pieces of tortillas, layer of meat, layer of cheese; continue layers in this order, ending with a layer of cheese."", ""Bake 30 minutes at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=561897,Gathered,"[""ground meat"", ""onion"", ""mushroom soup"", ""taco sauce"", "".milk"", ""corn tortillas"", ""cheese"", ""hot sauce""]"
424557,White Chili,"[""2 Tbsp. olive oil, divided"", ""1 large onion, chopped"", ""2 ribs celery, diced"", ""1 c. sliced mushrooms"", ""2 cloves garlic, minced"", ""1 lb. ground turkey"", ""1 (16 oz.) can cannellini beans, drained and rinsed"", ""1 (11 oz.) can white corn, drained and rinsed"", ""1 (4 oz.) can chopped green chiles"", ""1 tsp. ground cumin"", ""1 tsp. ground oregano"", ""1/2 tsp. Tabasco or to taste"", ""1 c. reduced-fat sour cream"", ""hot cooked rice"", ""1 c. (4 oz.) shredded Monterey Jack cheese"", ""2 Tbsp. chopped fresh cilantro""]","[""In a large nonstick skillet or saucepan, heat 1 tablespoon oil and saute onion, celery, mushrooms and garlic for 5 minutes, stirring occasionally."", ""Take care not to burn the vegetables. Remove vegetables and set aside.""]",www.cookbooks.com/Recipe-Details.aspx?id=881489,Gathered,"[""olive oil"", ""onion"", ""celery"", ""mushrooms"", ""garlic"", ""ground turkey"", ""cannellini beans"", ""white corn"", ""green chiles"", ""ground cumin"", ""ground oregano"", ""sour cream"", ""rice"", ""shredded Monterey Jack cheese"", ""fresh cilantro""]"
1373067,Gingersnaps!,"[""3/4 cup butter"", ""1 cup granulated sugar"", ""2 cups all purpose flour"", ""2 teaspoons baking soda"", ""1 dash salt"", ""1 teaspoon cinnamon"", ""1/2 teaspoon ground cloves"", ""2 teaspoons ground ginger"", ""1/4 cup molasses""]","[""Preheat your oven to 350\u00b0 F"", ""Get that KitchenAid out. Or a hand mixer with a big ol' bowl. Throw the butter and sugar in that bowl and mix the hell out of it until it's nice and smooth. It usually takes between 3-5 minutes of mixing, so I don't recommend doing it by hand unless you have Popeye arms. The final product should look pretty cool and not what you expected butter and sugar to look like."", ""In another bowl, put together the flour, spices, baking soda and salt. Go ahead and give it a stir and mix it up a bit. If you wanna get fancy, sift that shit."", ""Remember that awesome butter/sugar concoction? Throw the egg in there and mix that in there, too. Make sure it's \""fully incorporated,\"" which essentially means make sure you can't see that nasty yolk anymore."", ""Once that yolk business is mixed in, slowly start putting about half the flour mixture into the bowl of wetness. When I say slowly, I mean slowly. You don't wanna make a mess, but you also don't want to break your mixer. Also, there's some sort of scientific reason behind adding the dry ingredients slowly. Something about hydration. Thirsty flour. I typically take a 1 cup measuring cup and add the dry ingredients that way."", ""After you add the first half of the dry jank, throw in that molasses. Be patient, though, because it's... slow as molasses."", ""Once Grandpa Molasses moseys on in there, finish up with the flour mixture until there ain't no mo'."", ""Turn off the mixture and scrape down the edges. You can mix everything up one more time with a spoon or spatula or whatever. Just make sure everything is incorporated."", ""Throw some parchment paper or aluminum foil on a baking sheet. You don't need to spray or grease that shit. Just trust me. Grab yourself a spoon and start prepping the dough. Roll it between your palms and make it all pretty, then throw it on the baking sheet. Make sure there's space between the dough balls or else you're gonna wind up with a blob of cookie, and ain't nobody want that."", ""Bake it for about 17 minutes. Or 15. Or 20. Until they're cooked to your liking."", ""When they're done, slide 'em onto a cooling rack and wait patiently until they cool down and then shove them in your mouth.""]",food52.com/recipes/66741-gingersnaps,Gathered,"[""butter"", ""sugar"", ""flour"", ""baking soda"", ""salt"", ""cinnamon"", ""ground cloves"", ""ground ginger"", ""molasses""]"
1421396,Vietnamese Herb Salad,"[""3/4 cup lime juice (from 6 to 8 limes)"", ""2 tablespoons sugar"", ""1/4 cup Thai or Vietnamese fish sauce"", ""1 seeded, minced red jalapeno chile"", ""1 seeded, minced green jalapeno chile"", ""2 cups loosely packed fresh mint leaves"", ""2 cups loosely packed fresh basil leaves"", ""2 cups loosely packed fresh dill leaves"", ""2 cups loosely packed fresh flat-leaf parsley leaves"", ""2 cups loosely packed fresh cilantro leaves"", ""1/2 cup chopped red onion"", ""1/2 cup sliced celery"", ""1 cup whole salted, roasted cashews""]","[""In a small bowl, combine lime juice, sugar, fish sauce, and minced jalapeno chiles. Set dressing aside. In a large bowl, combine mint, basil, dill, parsley, and cilantro leaves with onion, celery, and cashews. Toss with half of the dressing and serve remaining dressing on the side.""]",www.myrecipes.com/recipe/vietnamese-herb-salad,Gathered,"[""lime juice"", ""sugar"", ""fish sauce"", ""chile"", ""chile"", ""mint"", ""basil"", ""dill"", ""parsley"", ""cilantro"", ""red onion"", ""celery"", ""whole salted""]"
353820,Cherokee Casserole,"[""1 lb. ground meat"", ""1 can cream of mushroom soup"", ""1 lb. can whole tomatoes"", ""1/4 c. chopped onions"", ""1 1/2 tsp. salt"", ""dash of pepper"", ""1/8 tsp. garlic"", ""1/8 tsp. oregano"", ""1 c. Minute rice"", ""3 slices American cheese""]","[""Brown ground beef and onions; drain."", ""Stir in seasonings."", ""Add tomatoes, mushroom soup and rice."", ""Mix well."", ""Simmer 5 minutes, stirring occasionally."", ""Top with cheese."", ""Replace top and simmer 2 to 3 minutes."", ""Serves 4 to 6."", ""Takes 15 to 20 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=208219,Gathered,"[""ground meat"", ""cream of mushroom soup"", ""tomatoes"", ""onions"", ""salt"", ""pepper"", ""garlic"", ""oregano"", ""rice"", ""American cheese""]"
1549502,Tequila Lime Cheesecake Bites,"[""10 whole Graham Cracker Sheets, Crushed Or Pulsed Into Fine Crumbs"", ""3 Tablespoons Dark Brown Sugar"", ""1/4 teaspoons Cinnamon"", ""1 stick Butter, Melted"", ""1 pound Cream Cheese, Softened"", ""3 Tablespoons Tequila"", ""2 whole Limes, Zest And Juice"", ""1 cup Granulated Sugar"", ""1 teaspoon Lime Infused Sea Salt Or Regular Sea Salt"", ""1/2 teaspoons Vanilla Extract""]","[""Get out an 8 x 8 pan and line it with parchment paper, with a little hanging over the sides. Then stir the graham cracker crumbs, brown sugar, cinnamon, and melted butter together in a bowl until it is like wet sand. Press it into a firm crust in the bottom of the baking dish and freeze it for 15 minutes. While it freezes, make the easy filling. Just stir the softened cream cheese, tequila, lime zest and juice, granulated sugar, sea salt and vanilla extract together until smooth and luscious."", ""Evenly spread that cheesecake mixture over the cold crust and put the baking tray back in the freezer to freeze for at least 2 hours until solid. This makes it easier to cut. Then remove the cheesecake from the tray by lifting it out by the parchment and transferring it to a cutting board. Peel away the parchment carefully and make 5 equal cuts both vertically and horizontally. This will yield 36 cute little bites. Keep them in the refrigerator until you want to serve them, and enjoy!!""]",tastykitchen.com/recipes/desserts/tequila-lime-cheesecake-bites/,Gathered,"[""Graham Cracker Sheets"", ""Brown Sugar"", ""\u00bc"", ""Butter"", ""Cream Cheese"", ""Tequila"", ""whole Limes"", ""Sugar"", ""Salt"", ""Vanilla""]"
207395,Italian Beef,"[""6 lb. beef (any type will do)"", ""1 garlic clove"", ""1 jar mild pepperoncini peppers"", ""1 can beef Franco-American gravy"", ""1/2 tsp. onion salt"", ""1 tsp. Accent"", ""1 Tbsp. Italian seasoning"", ""1 Tbsp. salt"", ""4 tsp. pepper""]","[""Place all ingredients in a crock-pot to cook on low for 15 to 20 hours."", ""As the meat cooks, use a fork to break it up completely."", ""Serve on Kaiser rolls, hard rolls or noodles.""]",www.cookbooks.com/Recipe-Details.aspx?id=568974,Gathered,"[""beef"", ""garlic"", ""pepperoncini peppers"", ""beef Franco-American"", ""onion salt"", ""Accent"", ""Italian seasoning"", ""salt"", ""pepper""]"
1348909,Arborio Rice Pudding ,"[""1/2 cup Arborio rice"", ""4 cups milk"", ""1/4 cup sugar"", ""1/2 vanilla bean, split"", ""3/4 teaspoon almond extract or 1 bay leaf"", ""1/2 pint raspberries, other berries or dried fruit (optional)""]","[""a large saucepan, place all the ingredients, except the almond extract and raspberries. Bring it to a gentle boil and then turn it down to a gentle simmer, stirring occasionally to keep it from sticking to the bottom, for about 30 to 40 minutes. Taste the rice to check for doneness. The rice should be very soft and plump."", """", ""Take the pudding off the heat and stir in the extract. Pour into dessert bowls and stir in some fresh raspberries, or other dried or fresh fruit. Serve immediately.""]",www.epicurious.com/recipes/member/views/arborio-rice-pudding-1270342,Gathered,"[""Arborio rice"", ""milk"", ""sugar"", ""vanilla bean"", ""almond"", ""raspberries""]"
425410,Chess Pies,"[""1 lb. light brown sugar"", ""3 eggs"", ""1 stick butter, melted"", ""1 c. pecans, chopped"", ""1 heaping Tbsp. flour"", ""small pie shells""]","[""Beat eggs with table knife; add butter, sugar, flour and nuts. Pour in shells (8 to package at Woodman's)."", ""Bake at 350\u00b0 for 12 minutes or until crust is golden.""]",www.cookbooks.com/Recipe-Details.aspx?id=383658,Gathered,"[""light brown sugar"", ""eggs"", ""butter"", ""pecans"", ""flour"", ""pie shells""]"
2152899,Grilled Radicchio Salad with Lemon Vinaigrette,"[""1 1/4 cups extra-virgin olive oil"", ""1/2 cup plus 2 tablespoons fresh lemon juice"", ""2 tablespoons chopped fresh basil"", ""1 1/2 teaspoons white truffle oil*"", ""1 garlic clove, minced"", ""1/2 teaspoon sugar"", ""6 ounces yellow wax beans"", ""6 ounces green beans"", ""4 heads of radicchio, quartered"", ""1 13 3/4-ounce can artichoke hearts, drained"", ""4 cups mixed baby greens"", ""1/2 cup shaved Asiago cheese*""]","[""Whisk all ingredients in medium bowl to blend."", ""Season dressing to taste with salt and pepper."", ""(Can be made 6 hours ahead."", ""Cover and refrigerate."", ""Rewhisk before using.)"", ""Prepare barbecue (medium-high heat)."", ""Place beans, radicchio, and artichoke hearts in large bowl."", ""Add 6 tablespoons dressing and toss to coat."", ""Grill vegetables until crisp-tender and browned in spots, turning occasionally, about 3 minutes."", ""Cut beans in half crosswise."", ""Coarsely chop radicchio."", ""Return vegetables to same bowl."", ""Add greens and Asiago cheese."", ""Toss with enough dressing to coat."", ""Season salad to taste with salt and pepper."", ""Serve warm."", ""*Available at Italian markets, specialty foods stores, and some supermarkets.""]",www.epicurious.com/recipes/food/views/grilled-radicchio-salad-with-lemon-vinaigrette-106828,Recipes1M,"[""extra-virgin olive oil"", ""lemon juice"", ""fresh basil"", ""truffle oil"", ""garlic"", ""sugar"", ""yellow wax beans"", ""green beans"", ""radicchio"", ""hearts"", ""mixed baby greens"", ""cheese""]"
291891,Chocolate Chip Cream Cheese Squares,"[""2 rolls refrigerated chocolate chip cookies"", ""2 (8 oz.) pkg. cream cheese"", ""1/2 c. sugar"", ""2 eggs"", ""2 tsp. vanilla"", ""1/2 c. chopped walnuts""]","[""Slice 1 roll of cookies 1/8 inch thick and lay over bottom of a 9 x 13-inch pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=816082,Gathered,"[""rolls"", ""cream cheese"", ""sugar"", ""eggs"", ""vanilla"", ""walnuts""]"
1386567,Singapore Sling,"[""2 ounces London Dry gin"", ""2 ounces unsweetened pineapple juice"", ""3/4 ounce fresh lime juice"", ""3/4 ounce Cherry Heering"", ""2 teaspoons Cointreau (1/3 ounce)"", ""2 teaspoons Benedictine (1/3 ounce)"", ""1/4 ounce homemade grenadine (or best-quality)"", ""2 to 4 dashes Angostura bitters, to taste"", ""Soda water""]","[""Fill a shaker with everything but the soda, add ice, and shake for a solid 5 seconds. Strain into a highball filled with ice, then top with soda water. Garnish with a lime peel.""]",food52.com/recipes/30254-singapore-sling,Gathered,"[""gin"", ""pineapple juice"", ""lime juice"", ""Cherry Heering"", ""B\u00e9n\u00e9dictine"", ""grenadine"", ""bitters"", ""water""]"
1828142,Farro with Kabocha Squash and Cavolo Nero,"[""2 1/2 cups 1/2-inch-diced Kabocha squash"", ""3/4 cup extra-virgin olive oil"", ""1 tablespoon plus 2 teaspoons thyme leaves"", ""1 pound cavolo nero, cleaned, center ribs removed"", ""1/2 sprig rosemary"", ""2 chiles de arbol, crumbled"", ""1 cup sliced onion; plus 1/2 onion, cut into 3 wedges, root end attached"", ""2 cloves garlic, thinly sliced"", ""1 small carrot, peeled, cut into 3 pieces"", ""1 stalk celery, cut into 3 pieces"", ""1 bay leaf"", ""1 1/4 cups farro (spelt)"", ""1/4 cup sherry"", ""2 tablespoons unsalted butter"", ""3/4 cup 1/4-inch-sliced shallots"", ""Kosher salt and freshly ground black pepper""]","[""Preheat the oven to 425F."", ""Bring a large pot of heavily salted water to a boil over high heat."", ""Toss the squash with 2 tablespoons olive oil, 1 teaspoon thyme, 3/4 teaspoon salt, and a healthy pinch of pepper."", ""Spread the squash out on a baking sheet, and roast about 15 to 20 minutes, tossing once or twice, until its tender."", ""Blanch the cavolo nero in the rapidly boiling water for 2 minutes."", ""Drain, let cool, and squeeze out the excess water with your hands."", ""Heat a large pot or Dutch oven over medium heat for 2 minutes."", ""Pour in 1/4 cup olive oil, and add the rosemary sprig and one of the crumbled chiles."", ""Let them sizzle in the oil about a minute."", ""Turn the heat down to medium-low, and add the sliced onion."", ""Season with 1/2 teaspoon salt and a pinch of freshly ground black pepper."", ""Cook 2 minutes and stir in the sliced garlic."", ""Continue cooking another 5 to 7 minutes, stirring often with a wooden spoon, until the onion is soft and starting to color."", ""Add the cavolo nero and 2 more tablespoons olive oil, stirring to coat the greens in the oil and onion."", ""Season with a heaping 1/4 teaspoon salt, and cook the greens slowly over low heat for about 30 minutes, stirring often, until they turn a dark, almost black color and get slightly crispy on the edges."", ""Turn off the heat, and set the pot aside."", ""When the ingredients have cooled, remove the rosemary and chile."", ""While the cavolo nero is cooking, heat another medium saucepan over medium heat for 2 minutes."", ""Pour in the remaining 1/4 cup olive oil and add the onion wedges, carrot, celery, remaining crumbled chile, and the bay leaf."", ""Cook the vegetables about 5 minutes, until theyre golden brown and softened."", ""Add the farro, 1 tablespoon thyme, and 2 teaspoons salt to the pan, stirring with a wooden spoon to coat the farro with the oil."", ""Add the sherry and 6 cups water."", ""Bring to a boil over high heat."", ""Turn down the heat to low, and simmer the farro about 30 minutes, until its tender."", ""Drain the farro, and spread it out on a baking sheet to cool."", ""Discard the vegetables."", ""Heat a large saute pan over high heat for 2 minutes."", ""Swirl in the butter, and when it foams, add the shallots, remaining teaspoon thyme, and 1/4 teaspoon salt."", ""Stir continuously with a wooden spoon as the shallots soften and brown in the butter, 3 to 4 minutes."", ""Add the farro, and saute, stirring continuously, for another 3 to 4 minutes, until its slightly crispy."", ""Add the squash and greens, and stir well to combine."", ""Taste for seasoning."", ""Serve immediately, or keep warm in the oven.""]",www.epicurious.com/recipes/food/views/farro-with-kabocha-squash-and-cavolo-nero-391061,Recipes1M,"[""squash"", ""extra-virgin olive oil"", ""thyme"", ""cavolo"", ""rosemary"", ""arbol"", ""onion"", ""garlic"", ""carrot"", ""celery"", ""bay leaf"", ""sherry"", ""unsalted butter"", ""shallots"", ""Kosher salt""]"
789586,Cake Mix Gobs,"[""1 box cake mix (chocolate, yellow or banana)"", ""1 c. flour"", ""3 eggs"", ""1/2 c. oil"", ""1 1/4 c. water""]","[""Mix all ingredients and drop onto greased cookie sheet by tablespoon."", ""Leave at least 2 inches apart."", ""Bake at 350\u00b0 for 8 to 10 minutes."", ""Makes good lunch cookies."", ""Fill with favorite icing.""]",www.cookbooks.com/Recipe-Details.aspx?id=489904,Gathered,"[""cake"", ""flour"", ""eggs"", ""oil"", ""water""]"
